"long","lat","group","order","region","subregion"
119.5532,26.554,119,24076,"宁德",NA
119.5313,26.5594,119,24077,"宁德",NA
119.5203,26.5759,119,24078,"宁德",NA
119.5203,26.5869,119,24079,"宁德",NA
119.4983,26.6199,119,24080,"宁德",NA
119.4763,26.6309,119,24081,"宁德",NA
119.4543,26.6309,119,24082,"宁德",NA
119.4434,26.6418,119,24083,"宁德",NA
119.4214,26.6254,119,24084,"宁德",NA
119.4104,26.6364,119,24085,"宁德",NA
119.4104,26.6199,119,24086,"宁德",NA
119.3884,26.6254,119,24087,"宁德",NA
119.3774,26.6199,119,24088,"宁德",NA
119.3665,26.6034,119,24089,"宁德",NA
119.3445,26.5979,119,24090,"宁德",NA
119.3445,26.5924,119,24091,"宁德",NA
119.3335,26.5759,119,24092,"宁德",NA
119.3225,26.5759,119,24093,"宁德",NA
119.3115,26.5924,119,24094,"宁德",NA
119.3005,26.5924,119,24095,"宁德",NA
119.2896,26.5814,119,24096,"宁德",NA
119.2786,26.5485,119,24097,"宁德",NA
119.2676,26.543,119,24098,"宁德",NA
119.2566,26.5485,119,24099,"宁德",NA
119.2456,26.5265,119,24100,"宁德",NA
119.2236,26.5265,119,24101,"宁德",NA
119.1907,26.5704,119,24102,"宁德",NA
119.1577,26.543,119,24103,"宁德",NA
119.1138,26.5375,119,24104,"宁德",NA
119.0918,26.5704,119,24105,"宁德",NA
119.1028,26.5759,119,24106,"宁德",NA
119.0808,26.5759,119,24107,"宁德",NA
119.0588,26.6034,119,24108,"宁德",NA
118.9929,26.5704,119,24109,"宁德",NA
119.0039,26.5375,119,24110,"宁德",NA
118.9929,26.532,119,24111,"宁德",NA
118.96,26.532,119,24112,"宁德",NA
118.938,26.521,119,24113,"宁德",NA
118.949,26.51,119,24114,"宁德",NA
118.927,26.488,119,24115,"宁德",NA
118.949,26.4661,119,24116,"宁德",NA
118.927,26.4771,119,24117,"宁德",NA
118.905,26.4771,119,24118,"宁德",NA
118.8721,26.4606,119,24119,"宁德",NA
118.8501,26.4331,119,24120,"宁德",NA
118.8171,26.4386,119,24121,"宁德",NA
118.8281,26.4276,119,24122,"宁德",NA
118.8171,26.4276,119,24123,"宁德",NA
118.8062,26.4441,119,24124,"宁德",NA
118.8171,26.4496,119,24125,"宁德",NA
118.7952,26.4935,119,24126,"宁德",NA
118.7842,26.51,119,24127,"宁德",NA
118.7512,26.51,119,24128,"宁德",NA
118.7622,26.4771,119,24129,"宁德",NA
118.7402,26.4716,119,24130,"宁德",NA
118.7402,26.4386,119,24131,"宁德",NA
118.7512,26.4221,119,24132,"宁德",NA
118.7622,26.4111,119,24133,"宁德",NA
118.7512,26.3947,119,24134,"宁德",NA
118.7622,26.4001,119,24135,"宁德",NA
118.7842,26.3727,119,24136,"宁德",NA
118.7952,26.3727,119,24137,"宁德",NA
118.7952,26.3507,119,24138,"宁德",NA
118.7842,26.3287,119,24139,"宁德",NA
118.7732,26.3123,119,24140,"宁德",NA
118.7512,26.3397,119,24141,"宁德",NA
118.7183,26.3397,119,24142,"宁德",NA
118.6963,26.3123,119,24143,"宁德",NA
118.6853,26.2958,119,24144,"宁德",NA
118.6633,26.2903,119,24145,"宁德",NA
118.6523,26.3177,119,24146,"宁德",NA
118.6743,26.3342,119,24147,"宁德",NA
118.6633,26.3397,119,24148,"宁德",NA
118.6194,26.3672,119,24149,"宁德",NA
118.5864,26.3672,119,24150,"宁德",NA
118.5645,26.3782,119,24151,"宁德",NA
118.5535,26.3782,119,24152,"宁德",NA
118.5535,26.4056,119,24153,"宁德",NA
118.5535,26.4386,119,24154,"宁德",NA
118.5645,26.4606,119,24155,"宁德",NA
118.5864,26.4825,119,24156,"宁德",NA
118.5974,26.4716,119,24157,"宁德",NA
118.5974,26.499,119,24158,"宁德",NA
118.6194,26.5485,119,24159,"宁德",NA
118.6084,26.554,119,24160,"宁德",NA
118.5974,26.5485,119,24161,"宁德",NA
118.6084,26.5759,119,24162,"宁德",NA
118.5864,26.5814,119,24163,"宁德",NA
118.5864,26.6144,119,24164,"宁德",NA
118.5974,26.6583,119,24165,"宁德",NA
118.5864,26.7078,119,24166,"宁德",NA
118.5974,26.7133,119,24167,"宁德",NA
118.6304,26.7902,119,24168,"宁德",NA
118.6414,26.8011,119,24169,"宁德",NA
118.6304,26.8451,119,24170,"宁德",NA
118.6963,26.8726,119,24171,"宁德",NA
118.7073,26.9055,119,24172,"宁德",NA
118.6853,26.933,119,24173,"宁德",NA
118.6963,26.944,119,24174,"宁德",NA
118.7183,26.9495,119,24175,"宁德",NA
118.7402,26.9604,119,24176,"宁德",NA
118.7732,26.944,119,24177,"宁德",NA
118.7952,26.955,119,24178,"宁德",NA
118.7952,26.9714,119,24179,"宁德",NA
118.8391,26.9879,119,24180,"宁德",NA
118.8501,27.0209,119,24181,"宁德",NA
118.8831,27.0264,119,24182,"宁德",NA
118.905,27.0923,119,24183,"宁德",NA
118.927,27.1143,119,24184,"宁德",NA
118.949,27.1033,119,24185,"宁德",NA
118.949,27.1088,119,24186,"宁德",NA
118.96,27.1307,119,24187,"宁德",NA
118.949,27.1527,119,24188,"宁德",NA
118.96,27.1637,119,24189,"宁德",NA
118.4106,25.8893,120,24191,"福州",NA
118.4326,25.9167,120,24192,"福州",NA
118.4546,25.9003,120,24193,"福州",NA
118.4546,25.8673,120,24194,"福州",NA
118.4766,25.8728,120,24195,"福州",NA
118.4766,25.9003,120,24196,"福州",NA
118.4985,25.8948,120,24197,"福州",NA
118.5095,25.9003,120,24198,"福州",NA
118.5205,25.9497,120,24199,"福州",NA
118.5095,25.9937,120,24200,"福州",NA
118.5205,26.0211,120,24201,"福州",NA
118.5095,26.0376,120,24202,"福州",NA
118.5095,26.0541,120,24203,"福州",NA
118.5535,26.0596,120,24204,"福州",NA
118.5974,26.0706,120,24205,"福州",NA
118.5864,26.0925,120,24206,"福州",NA
118.5974,26.1365,120,24207,"福州",NA
118.5754,26.142,120,24208,"福州",NA
118.5754,26.153,120,24209,"福州",NA
118.5754,26.1859,120,24210,"福州",NA
118.5864,26.1969,120,24211,"福州",NA
118.6084,26.1969,120,24212,"福州",NA
118.6194,26.2134,120,24213,"福州",NA
118.6523,26.2189,120,24214,"福州",NA
118.6743,26.2518,120,24215,"福州",NA
118.6743,26.2573,120,24216,"福州",NA
118.6633,26.2903,120,24217,"福州",NA
118.6853,26.2958,120,24218,"福州",NA
118.6963,26.3123,120,24219,"福州",NA
118.7183,26.3397,120,24220,"福州",NA
118.7512,26.3397,120,24221,"福州",NA
118.7732,26.3123,120,24222,"福州",NA
118.7842,26.3287,120,24223,"福州",NA
118.7952,26.3507,120,24224,"福州",NA
118.7952,26.3727,120,24225,"福州",NA
118.7842,26.3727,120,24226,"福州",NA
118.7622,26.4001,120,24227,"福州",NA
118.7512,26.3947,120,24228,"福州",NA
118.7622,26.4111,120,24229,"福州",NA
118.7512,26.4221,120,24230,"福州",NA
118.7402,26.4386,120,24231,"福州",NA
118.7402,26.4716,120,24232,"福州",NA
118.7622,26.4771,120,24233,"福州",NA
118.7512,26.51,120,24234,"福州",NA
118.7842,26.51,120,24235,"福州",NA
118.7952,26.4935,120,24236,"福州",NA
118.8171,26.4496,120,24237,"福州",NA
118.8062,26.4441,120,24238,"福州",NA
118.8171,26.4276,120,24239,"福州",NA
118.8281,26.4276,120,24240,"福州",NA
118.8171,26.4386,120,24241,"福州",NA
118.8501,26.4331,120,24242,"福州",NA
118.8721,26.4606,120,24243,"福州",NA
118.905,26.4771,120,24244,"福州",NA
118.927,26.4771,120,24245,"福州",NA
118.949,26.4661,120,24246,"福州",NA
118.927,26.488,120,24247,"福州",NA
118.949,26.51,120,24248,"福州",NA
118.938,26.521,120,24249,"福州",NA
118.96,26.532,120,24250,"福州",NA
118.9929,26.532,120,24251,"福州",NA
119.0039,26.5375,120,24252,"福州",NA
118.9929,26.5704,120,24253,"福州",NA
119.0588,26.6034,120,24254,"福州",NA
119.0808,26.5759,120,24255,"福州",NA
119.1028,26.5759,120,24256,"福州",NA
119.0918,26.5704,120,24257,"福州",NA
119.1138,26.5375,120,24258,"福州",NA
119.1577,26.543,120,24259,"福州",NA
119.1907,26.5704,120,24260,"福州",NA
119.2236,26.5265,120,24261,"福州",NA
119.2456,26.5265,120,24262,"福州",NA
119.2566,26.5485,120,24263,"福州",NA
119.2676,26.543,120,24264,"福州",NA
119.2786,26.5485,120,24265,"福州",NA
119.2896,26.5814,120,24266,"福州",NA
119.3005,26.5924,120,24267,"福州",NA
119.3115,26.5924,120,24268,"福州",NA
119.3225,26.5759,120,24269,"福州",NA
119.3335,26.5759,120,24270,"福州",NA
119.3445,26.5924,120,24271,"福州",NA
119.3445,26.5979,120,24272,"福州",NA
119.3665,26.6034,120,24273,"福州",NA
119.3774,26.6199,120,24274,"福州",NA
119.3884,26.6254,120,24275,"福州",NA
119.4104,26.6199,120,24276,"福州",NA
119.4104,26.6364,120,24277,"福州",NA
119.4214,26.6254,120,24278,"福州",NA
119.4434,26.6418,120,24279,"福州",NA
119.4543,26.6309,120,24280,"福州",NA
119.4763,26.6309,120,24281,"福州",NA
119.4983,26.6199,120,24282,"福州",NA
119.5203,26.5869,120,24283,"福州",NA
119.5203,26.5759,120,24284,"福州",NA
119.5313,26.5594,120,24285,"福州",NA
119.5532,26.554,120,24286,"福州",NA
119.5532,26.5485,120,24287,"福州",NA
119.5752,26.5375,120,24288,"福州",NA
119.5972,26.5375,120,24289,"福州",NA
119.6191,26.521,120,24290,"福州",NA
119.6631,26.5375,120,24291,"福州",NA
119.6741,26.532,120,24292,"福州",NA
119.6851,26.5649,120,24293,"福州",NA
119.707,26.5704,120,24294,"福州",NA
119.729,26.5594,120,24295,"福州",NA
119.751,26.5759,120,24296,"福州",NA
119.7729,26.5759,120,24297,"福州",NA
119.8059,26.5375,120,24298,"福州",NA
119.8279,26.488,120,24299,"福州",NA
119.8828,26.4771,120,24300,"福州",NA
119.9048,26.4441,120,24301,"福州",NA
119.9377,26.4386,120,24302,"福州",NA
120.0037,26.4331,120,24303,"福州",NA
120.0916,26.4166,120,24304,"福州",NA
120.498,26.4056,120,24305,"福州",NA
120.531,26.3892,120,24306,"福州",NA
120.531,26.3782,120,24307,"福州",NA
120.52,26.3507,120,24308,"福州",NA
120.4541,26.3397,120,24309,"福州",NA
120.2563,26.3342,120,24310,"福州",NA
120.2454,26.3232,120,24311,"福州",NA
120.2344,26.2573,120,24312,"福州",NA
120.2454,26.2354,120,24313,"福州",NA
120.4211,26.2134,120,24314,"福州",NA
120.4211,26.1804,120,24315,"福州",NA
120.4211,26.131,120,24316,"福州",NA
120.4211,26.1255,120,24317,"福州",NA
120.3992,26.131,120,24318,"福州",NA
120.3882,26.1804,120,24319,"福州",NA
120.3772,26.1859,120,24320,"福州",NA
120.0476,26.1914,120,24321,"福州",NA
120.0037,26.1694,120,24322,"福州",NA
119.9927,26.1365,120,24323,"福州",NA
120.0037,25.9332,120,24324,"福州",NA
119.9927,25.9222,120,24325,"福州",NA
119.8718,25.9222,120,24326,"福州",NA
119.7729,25.9332,120,24327,"福州",NA
119.74,25.9277,120,24328,"福州",NA
119.729,25.9058,120,24329,"福州",NA
119.729,25.8344,120,24330,"福州",NA
119.7839,25.8069,120,24331,"福州",NA
119.8718,25.741,120,24332,"福州",NA
119.9158,25.6586,120,24333,"福州",NA
119.9158,25.5432,120,24334,"福州",NA
119.9597,25.4608,120,24335,"福州",NA
119.9597,25.3949,120,24336,"福州",NA
119.8169,25.3455,120,24337,"福州",NA
119.7949,25.2301,120,24338,"福州",NA
119.718,25.2081,120,24339,"福州",NA
119.696,25.2686,120,24340,"福州",NA
119.6301,25.2686,120,24341,"福州",NA
119.5972,25.2795,120,24342,"福州",NA
119.4763,25.2905,120,24343,"福州",NA
119.3884,25.3455,120,24344,"福州",NA
119.2566,25.3949,120,24345,"福州",NA
119.2456,25.4498,120,24346,"福州",NA
119.2126,25.4718,120,24347,"福州",NA
119.2126,25.4883,120,24348,"福州",NA
119.2236,25.4938,120,24349,"福州",NA
119.2346,25.5048,120,24350,"福州",NA
119.2456,25.5103,120,24351,"福州",NA
119.2456,25.5267,120,24352,"福州",NA
119.2346,25.5652,120,24353,"福州",NA
119.2017,25.5487,120,24354,"福州",NA
119.1797,25.5542,120,24355,"福州",NA
119.1577,25.5817,120,24356,"福州",NA
119.1577,25.6091,120,24357,"福州",NA
119.1357,25.6366,120,24358,"福州",NA
119.1467,25.6641,120,24359,"福州",NA
119.1357,25.6805,120,24360,"福州",NA
119.1467,25.697,120,24361,"福州",NA
119.1357,25.719,120,24362,"福州",NA
119.1467,25.73,120,24363,"福州",NA
119.1467,25.7465,120,24364,"福州",NA
119.1357,25.752,120,24365,"福州",NA
119.0588,25.752,120,24366,"福州",NA
119.0149,25.7355,120,24367,"福州",NA
118.9819,25.7355,120,24368,"福州",NA
118.949,25.719,120,24369,"福州",NA
118.96,25.7355,120,24370,"福州",NA
118.949,25.7465,120,24371,"福州",NA
118.927,25.73,120,24372,"福州",NA
118.8501,25.7025,120,24373,"福州",NA
118.8391,25.7025,120,24374,"福州",NA
118.8171,25.7245,120,24375,"福州",NA
118.7842,25.6915,120,24376,"福州",NA
118.7732,25.686,120,24377,"福州",NA
118.7512,25.6915,120,24378,"福州",NA
118.7402,25.6805,120,24379,"福州",NA
118.7183,25.686,120,24380,"福州",NA
118.7073,25.6805,120,24381,"福州",NA
118.6963,25.686,120,24382,"福州",NA
118.6853,25.686,120,24383,"福州",NA
118.6633,25.697,120,24384,"福州",NA
118.6414,25.708,120,24385,"福州",NA
118.6304,25.697,120,24386,"福州",NA
118.5535,25.6641,120,24387,"福州",NA
118.5425,25.6476,120,24388,"福州",NA
118.5205,25.6586,120,24389,"福州",NA
118.4766,25.708,120,24390,"福州",NA
118.4326,25.73,120,24391,"福州",NA
118.4326,25.7574,120,24392,"福州",NA
118.4216,25.7684,120,24393,"福州",NA
118.4106,25.7959,120,24394,"福州",NA
118.3887,25.8014,120,24395,"福州",NA
118.3997,25.8508,120,24396,"福州",NA
118.4216,25.8563,120,24397,"福州",NA
118.4106,25.8893,120,24398,"福州",NA
116.9055,24.3677,121,24400,"漳州",NA
116.9055,24.3842,121,24401,"漳州",NA
116.9275,24.3842,121,24402,"漳州",NA
116.9385,24.4006,121,24403,"漳州",NA
116.9385,24.4171,121,24404,"漳州",NA
116.9495,24.4281,121,24405,"漳州",NA
116.9385,24.4666,121,24406,"漳州",NA
116.9165,24.4995,121,24407,"漳州",NA
116.9165,24.5215,121,24408,"漳州",NA
116.9495,24.549,121,24409,"漳州",NA
116.9824,24.549,121,24410,"漳州",NA
117.0044,24.5435,121,24411,"漳州",NA
117.0154,24.5544,121,24412,"漳州",NA
117.0154,24.5874,121,24413,"漳州",NA
117.0264,24.5984,121,24414,"漳州",NA
117.0154,24.6259,121,24415,"漳州",NA
117.0374,24.6259,121,24416,"漳州",NA
117.0483,24.6478,121,24417,"漳州",NA
117.0374,24.6698,121,24418,"漳州",NA
117.0374,24.6918,121,24419,"漳州",NA
117.0154,24.7028,121,24420,"漳州",NA
117.0264,24.7632,121,24421,"漳州",NA
117.0264,24.7687,121,24422,"漳州",NA
117.0374,24.7852,121,24423,"漳州",NA
117.0483,24.7961,121,24424,"漳州",NA
117.0483,24.8236,121,24425,"漳州",NA
117.0593,24.8291,121,24426,"漳州",NA
117.0703,24.8291,121,24427,"漳州",NA
117.0703,24.7906,121,24428,"漳州",NA
117.0813,24.7852,121,24429,"漳州",NA
117.1033,24.7906,121,24430,"漳州",NA
117.1143,24.7797,121,24431,"漳州",NA
117.1472,24.7906,121,24432,"漳州",NA
117.1472,24.7961,121,24433,"漳州",NA
117.1692,24.8291,121,24434,"漳州",NA
117.1692,24.8676,121,24435,"漳州",NA
117.1912,24.8785,121,24436,"漳州",NA
117.2021,24.8785,121,24437,"漳州",NA
117.1912,24.895,121,24438,"漳州",NA
117.2021,24.917,121,24439,"漳州",NA
117.2241,24.906,121,24440,"漳州",NA
117.2351,24.9115,121,24441,"漳州",NA
117.2351,24.9335,121,24442,"漳州",NA
117.2571,24.9445,121,24443,"漳州",NA
117.2461,24.9554,121,24444,"漳州",NA
117.2241,24.9609,121,24445,"漳州",NA
117.2571,24.9664,121,24446,"漳州",NA
117.2791,24.9994,121,24447,"漳州",NA
117.312,24.9719,121,24448,"漳州",NA
117.334,24.9939,121,24449,"漳州",NA
117.356,24.9939,121,24450,"漳州",NA
117.3669,24.9774,121,24451,"漳州",NA
117.4109,24.9664,121,24452,"漳州",NA
117.4219,24.9774,121,24453,"漳州",NA
117.4438,24.9609,121,24454,"漳州",NA
117.4768,24.9664,121,24455,"漳州",NA
117.4878,24.9554,121,24456,"漳州",NA
117.4988,24.9664,121,24457,"漳州",NA
117.4988,25.0269,121,24458,"漳州",NA
117.5098,25.0488,121,24459,"漳州",NA
117.5098,25.0873,121,24460,"漳州",NA
117.5317,25.1038,121,24461,"漳州",NA
117.5208,25.1147,121,24462,"漳州",NA
117.4768,25.1257,121,24463,"漳州",NA
117.4658,25.1422,121,24464,"漳州",NA
117.4878,25.1752,121,24465,"漳州",NA
117.5098,25.1642,121,24466,"漳州",NA
117.5317,25.1807,121,24467,"漳州",NA
117.5647,25.1807,121,24468,"漳州",NA
117.5647,25.1917,121,24469,"漳州",NA
117.5757,25.1917,121,24470,"漳州",NA
117.6086,25.1752,121,24471,"漳州",NA
117.6196,25.1642,121,24472,"漳州",NA
117.6636,25.1422,121,24473,"漳州",NA
117.6855,25.1038,121,24474,"漳州",NA
117.6746,25.0873,121,24475,"漳州",NA
117.7185,25.0763,121,24476,"漳州",NA
117.7405,25.0488,121,24477,"漳州",NA
117.7405,25.0269,121,24478,"漳州",NA
117.7295,25.0269,121,24479,"漳州",NA
117.7185,25.0049,121,24480,"漳州",NA
117.6965,25.0049,121,24481,"漳州",NA
117.6855,24.9884,121,24482,"漳州",NA
117.6746,24.9994,121,24483,"漳州",NA
117.6526,24.9994,121,24484,"漳州",NA
117.6526,24.9829,121,24485,"漳州",NA
117.6306,24.9609,121,24486,"漳州",NA
117.6086,24.9609,121,24487,"漳州",NA
117.6086,24.95,121,24488,"漳州",NA
117.6086,24.939,121,24489,"漳州",NA
117.6306,24.928,121,24490,"漳州",NA
117.6306,24.9115,121,24491,"漳州",NA
117.6196,24.895,121,24492,"漳州",NA
117.6196,24.8676,121,24493,"漳州",NA
117.6416,24.8676,121,24494,"漳州",NA
117.6855,24.8456,121,24495,"漳州",NA
117.6965,24.8511,121,24496,"漳州",NA
117.7185,24.873,121,24497,"漳州",NA
117.7405,24.8785,121,24498,"漳州",NA
117.7734,24.8676,121,24499,"漳州",NA
117.7734,24.8511,121,24500,"漳州",NA
117.7954,24.8621,121,24501,"漳州",NA
117.8174,24.8511,121,24502,"漳州",NA
117.8174,24.8566,121,24503,"漳州",NA
117.8174,24.8676,121,24504,"漳州",NA
117.8284,24.8785,121,24505,"漳州",NA
117.8284,24.873,121,24506,"漳州",NA
117.8503,24.884,121,24507,"漳州",NA
117.8723,24.873,121,24508,"漳州",NA
117.8833,24.895,121,24509,"漳州",NA
117.8943,24.8785,121,24510,"漳州",NA
117.9163,24.8676,121,24511,"漳州",NA
117.9602,24.8401,121,24512,"漳州",NA
117.9602,24.8126,121,24513,"漳州",NA
117.9602,24.7852,121,24514,"漳州",NA
117.9382,24.7412,121,24515,"漳州",NA
117.9602,24.6753,121,24516,"漳州",NA
117.9602,24.6478,121,24517,"漳州",NA
117.9272,24.6313,121,24518,"漳州",NA
117.9163,24.6149,121,24519,"漳州",NA
117.8943,24.6149,121,24520,"漳州",NA
117.8833,24.5929,121,24521,"漳州",NA
117.9163,24.5709,121,24522,"漳州",NA
117.9053,24.5325,121,24523,"漳州",NA
117.9272,24.5325,121,24524,"漳州",NA
117.9272,24.516,121,24525,"漳州",NA
117.9602,24.4995,121,24526,"漳州",NA
117.9602,24.4885,121,24527,"漳州",NA
117.9602,24.4391,121,24528,"漳州",NA
118.0042,24.4171,121,24529,"漳州",NA
118.092,24.4116,121,24530,"漳州",NA
118.125,24.3842,121,24531,"漳州",NA
118.1909,24.3292,121,24532,"漳州",NA
118.2458,24.3018,121,24533,"漳州",NA
118.2458,24.1479,121,24534,"漳州",NA
118.2239,24.1205,121,24535,"漳州",NA
118.0261,24.104,121,24536,"漳州",NA
117.9932,24.0985,121,24537,"漳州",NA
117.9492,24.0271,121,24538,"漳州",NA
117.8723,24.0051,121,24539,"漳州",NA
117.8723,23.9008,121,24540,"漳州",NA
117.7405,23.7634,121,24541,"漳州",NA
117.6416,23.714,121,24542,"漳州",NA
117.5208,23.681,121,24543,"漳州",NA
117.5098,23.6755,121,24544,"漳州",NA
117.4988,23.6151,121,24545,"漳州",NA
117.4768,23.5492,121,24546,"漳州",NA
117.323,23.5547,121,24547,"漳州",NA
117.312,23.5547,121,24548,"漳州",NA
117.301,23.5767,121,24549,"漳州",NA
117.1912,23.5492,121,24550,"漳州",NA
117.1912,23.5986,121,24551,"漳州",NA
117.2021,23.6261,121,24552,"漳州",NA
117.1582,23.6371,121,24553,"漳州",NA
117.1472,23.6536,121,24554,"漳州",NA
117.1252,23.6481,121,24555,"漳州",NA
117.1143,23.6646,121,24556,"漳州",NA
117.0923,23.67,121,24557,"漳州",NA
117.0703,23.692,121,24558,"漳州",NA
117.0593,23.6975,121,24559,"漳州",NA
117.0483,23.7579,121,24560,"漳州",NA
117.0374,23.7854,121,24561,"漳州",NA
117.0154,23.8019,121,24562,"漳州",NA
117.0264,23.8239,121,24563,"漳州",NA
117.0264,23.8403,121,24564,"漳州",NA
117.0154,23.8513,121,24565,"漳州",NA
116.9824,23.8678,121,24566,"漳州",NA
116.9824,23.8843,121,24567,"漳州",NA
116.9714,23.9063,121,24568,"漳州",NA
116.9824,23.9392,121,24569,"漳州",NA
116.9714,23.9832,121,24570,"漳州",NA
116.9824,23.9996,121,24571,"漳州",NA
116.9714,24.0051,121,24572,"漳州",NA
116.9604,24.0051,121,24573,"漳州",NA
116.9604,24.0161,121,24574,"漳州",NA
116.9385,24.0326,121,24575,"漳州",NA
116.9495,24.0381,121,24576,"漳州",NA
116.9495,24.0546,121,24577,"漳州",NA
116.9385,24.0546,121,24578,"漳州",NA
116.9275,24.0656,121,24579,"漳州",NA
116.9275,24.104,121,24580,"漳州",NA
116.9385,24.115,121,24581,"漳州",NA
116.9385,24.1315,121,24582,"漳州",NA
116.9934,24.1644,121,24583,"漳州",NA
116.9934,24.1809,121,24584,"漳州",NA
116.9385,24.2249,121,24585,"漳州",NA
116.9385,24.2743,121,24586,"漳州",NA
116.9385,24.2853,121,24587,"漳州",NA
116.9165,24.2853,121,24588,"漳州",NA
116.9165,24.3018,121,24589,"漳州",NA
116.9165,24.3182,121,24590,"漳州",NA
116.9055,24.3512,121,24591,"漳州",NA
116.9165,24.3622,121,24592,"漳州",NA
116.9055,24.3677,121,24593,"漳州",NA
117.5757,25.1917,122,24595,"泉州",NA
117.5867,25.2136,122,24596,"泉州",NA
117.6196,25.2411,122,24597,"泉州",NA
117.5977,25.2686,122,24598,"泉州",NA
117.5977,25.285,122,24599,"泉州",NA
117.6306,25.3125,122,24600,"泉州",NA
117.6746,25.318,122,24601,"泉州",NA
117.6855,25.329,122,24602,"泉州",NA
117.6855,25.3564,122,24603,"泉州",NA
117.6965,25.3674,122,24604,"泉州",NA
117.6855,25.4004,122,24605,"泉州",NA
117.6965,25.4224,122,24606,"泉州",NA
117.6965,25.4498,122,24607,"泉州",NA
117.7185,25.4828,122,24608,"泉州",NA
117.7185,25.4938,122,24609,"泉州",NA
117.7185,25.5103,122,24610,"泉州",NA
117.7405,25.5212,122,24611,"泉州",NA
117.7954,25.4773,122,24612,"泉州",NA
117.7954,25.5103,122,24613,"泉州",NA
117.8284,25.5157,122,24614,"泉州",NA
117.8394,25.4938,122,24615,"泉州",NA
117.8943,25.4993,122,24616,"泉州",NA
117.9272,25.5103,122,24617,"泉州",NA
117.9602,25.5267,122,24618,"泉州",NA
117.9712,25.5267,122,24619,"泉州",NA
118.0371,25.5707,122,24620,"泉州",NA
118.0481,25.6036,122,24621,"泉州",NA
118.0371,25.6256,122,24622,"泉州",NA
117.9932,25.6146,122,24623,"泉州",NA
117.9712,25.6421,122,24624,"泉州",NA
117.9602,25.6421,122,24625,"泉州",NA
117.9492,25.6531,122,24626,"泉州",NA
117.9382,25.6586,122,24627,"泉州",NA
117.9602,25.686,122,24628,"泉州",NA
117.9932,25.686,122,24629,"泉州",NA
118.0151,25.708,122,24630,"泉州",NA
118.0042,25.719,122,24631,"泉州",NA
117.9932,25.7245,122,24632,"泉州",NA
117.9822,25.752,122,24633,"泉州",NA
118.0042,25.7684,122,24634,"泉州",NA
118.0151,25.7849,122,24635,"泉州",NA
118.0151,25.8179,122,24636,"泉州",NA
118.0151,25.8344,122,24637,"泉州",NA
118.0151,25.8618,122,24638,"泉州",NA
118.0261,25.8618,122,24639,"泉州",NA
118.0701,25.8398,122,24640,"泉州",NA
118.0811,25.8508,122,24641,"泉州",NA
118.0811,25.8838,122,24642,"泉州",NA
118.0811,25.8893,122,24643,"泉州",NA
118.147,25.9003,122,24644,"泉州",NA
118.158,25.9113,122,24645,"泉州",NA
118.1689,25.9058,122,24646,"泉州",NA
118.1799,25.8838,122,24647,"泉州",NA
118.1909,25.8838,122,24648,"泉州",NA
118.2129,25.8948,122,24649,"泉州",NA
118.2349,25.8838,122,24650,"泉州",NA
118.2678,25.9058,122,24651,"泉州",NA
118.2678,25.9003,122,24652,"泉州",NA
118.2788,25.9167,122,24653,"泉州",NA
118.2678,25.9222,122,24654,"泉州",NA
118.3118,25.9277,122,24655,"泉州",NA
118.3228,25.9113,122,24656,"泉州",NA
118.3337,25.9058,122,24657,"泉州",NA
118.3667,25.9113,122,24658,"泉州",NA
118.3777,25.9003,122,24659,"泉州",NA
118.3887,25.9003,122,24660,"泉州",NA
118.4106,25.8893,122,24661,"泉州",NA
118.4216,25.8563,122,24662,"泉州",NA
118.3997,25.8508,122,24663,"泉州",NA
118.3887,25.8014,122,24664,"泉州",NA
118.4106,25.7959,122,24665,"泉州",NA
118.4216,25.7684,122,24666,"泉州",NA
118.4326,25.7574,122,24667,"泉州",NA
118.4326,25.73,122,24668,"泉州",NA
118.4766,25.708,122,24669,"泉州",NA
118.5205,25.6586,122,24670,"泉州",NA
118.5425,25.6476,122,24671,"泉州",NA
118.5535,25.6366,122,24672,"泉州",NA
118.5425,25.6036,122,24673,"泉州",NA
118.5425,25.5872,122,24674,"泉州",NA
118.5095,25.5652,122,24675,"泉州",NA
118.5095,25.5542,122,24676,"泉州",NA
118.4766,25.5322,122,24677,"泉州",NA
118.4656,25.5048,122,24678,"泉州",NA
118.4656,25.4938,122,24679,"泉州",NA
118.4766,25.4938,122,24680,"泉州",NA
118.4766,25.4773,122,24681,"泉州",NA
118.4546,25.4333,122,24682,"泉州",NA
118.4656,25.4224,122,24683,"泉州",NA
118.4875,25.4224,122,24684,"泉州",NA
118.4875,25.4059,122,24685,"泉州",NA
118.4766,25.3949,122,24686,"泉州",NA
118.4985,25.3839,122,24687,"泉州",NA
118.5095,25.3674,122,24688,"泉州",NA
118.5315,25.351,122,24689,"泉州",NA
118.5205,25.34,122,24690,"泉州",NA
118.5315,25.329,122,24691,"泉州",NA
118.5095,25.318,122,24692,"泉州",NA
118.5315,25.296,122,24693,"泉州",NA
118.5754,25.2905,122,24694,"泉州",NA
118.5754,25.3015,122,24695,"泉州",NA
118.6194,25.2905,122,24696,"泉州",NA
118.6414,25.3015,122,24697,"泉州",NA
118.6523,25.2905,122,24698,"泉州",NA
118.6414,25.2631,122,24699,"泉州",NA
118.6853,25.2631,122,24700,"泉州",NA
